label,x,y
1,115,90
2,150,90
2,153,90
2,158,90
2,161,90
2,162,90
2,163,90
2,164,90
2,165,90
2,166,90
2,173,90
2,179,90
2,19,91
1,66,91
1,71,91
1,73,91
1,76,91
1,79,91
1,80,91
1,81,91
1,82,91
1,83,91
1,84,91
1,86,91
1,87,91
1,90,91
1,91,91
1,92,91
1,93,91
1,94,91
1,95,91
1,96,91
1,99,91
1,100,91
1,101,91
1,103,91
1,104,91
1,107,91
1,118,91
2,146,91
2,149,91
2,153,91
2,155,91
2,157,91
2,158,91
2,160,91
2,161,91
2,162,91
2,166,91
2,168,91
2,172,91
2,10,92
2,17,92
1,71,92
1,75,92
1,77,92
1,78,92
1,81,92
1,82,92
1,83,92
1,84,92
1,86,92
1,87,92
1,88,92
1,89,92
1,90,92
1,91,92
1,92,92
1,93,92
1,94,92
1,96,92
1,98,92
1,100,92
1,101,92
1,102,92
1,103,92
1,104,92
1,108,92
1,113,92
2,144,92
2,150,92
2,155,92
2,156,92
2,159,92
2,160,92
2,161,92
2,162,92
2,165,92
2,10,93
1,59,93
1,63,93
1,68,93
1,71,93
1,72,93
1,74,93
1,75,93
1,76,93
1,77,93
1,78,93
1,79,93
1,80,93
1,81,93
1,82,93
1,83,93
1,84,93
1,85,93
1,87,93
1,88,93
1,89,93
1,91,93
1,92,93
1,94,93
1,95,93
1,96,93
1,97,93
1,100,93
1,101,93
1,102,93
1,103,93
1,104,93
1,105,93
2,152,93
2,157,93
2,159,93
2,161,93
2,162,93
2,163,93
2,165,93
2,166,93
2,167,93
2,172,93
2,1,94
1,68,94
1,71,94
1,72,94
1,73,94
1,75,94
1,76,94
1,77,94
1,79,94
1,80,94
1,81,94
1,82,94
1,83,94
1,85,94
1,86,94
1,87,94
1,90,94
1,91,94
1,92,94
1,94,94
1,95,94
1,97,94
1,98,94
1,99,94
1,100,94
1,101,94
1,103,94
1,104,94
1,105,94
1,106,94
1,107,94
1,108,94
1,110,94
2,147,94
2,152,94
2,155,94
2,158,94
2,159,94
2,161,94
2,166,94
2,167,94
2,168,94
2,177,94
2,2,95
2,25,95
2,28,95
2,32,95
1,68,95
1,73,95
1,76,95
1,77,95
1,78,95
1,79,95
1,80,95
1,81,95
1,82,95
1,83,95
1,84,95
1,85,95
1,86,95
1,87,95
1,89,95
1,90,95
1,91,95
1,92,95
1,93,95
1,94,95
1,95,95
1,96,95
1,97,95
1,98,95
1,99,95
1,101,95
1,102,95
1,103,95
1,104,95
1,105,95
1,107,95
1,108,95
1,109,95
1,111,95
2,143,95
2,147,95
2,154,95
2,164,95
2,170,95
2,173,95
2,174,95
2,176,95
2,25,96
1,68,96
1,74,96
1,77,96
1,78,96
1,79,96
1,80,96
1,81,96
1,82,96
1,83,96
1,84,96
1,86,96
1,87,96
1,88,96
1,89,96
1,90,96
1,91,96
1,92,96
1,93,96
1,94,96
1,95,96
1,96,96
1,97,96
1,98,96
1,99,96
1,100,96
1,101,96
1,102,96
1,103,96
1,105,96
1,106,96
1,107,96
1,108,96
2,149,96
2,154,96
2,157,96
2,161,96
2,162,96
2,163,96
2,164,96
2,168,96
2,171,96
2,172,96
2,176,96
2,183,96
2,0,97
2,20,97
2,21,97
2,39,97
1,69,97
1,70,97
1,71,97
1,74,97
1,76,97
1,77,97
1,78,97
1,79,97
1,80,97
1,81,97
1,82,97
1,83,97
1,84,97
1,87,97
1,88,97
1,90,97
1,91,97
1,92,97
1,93,97
1,94,97
1,95,97
1,96,97
1,97,97
1,98,97
1,99,97
1,100,97
1,101,97
1,104,97
1,105,97
1,106,97
1,108,97
1,110,97
1,112,97
1,120,97
2,145,97
2,153,97
2,158,97
2,169,97
2,23,98
1,60,98
1,69,98
1,70,98
1,72,98
1,73,98
1,74,98
1,75,98
1,76,98
1,78,98
1,79,98
1,80,98
1,81,98
1,82,98
1,83,98
1,84,98
1,85,98
1,87,98
1,88,98
1,90,98
1,91,98
1,92,98
1,93,98
1,94,98
1,95,98
1,96,98
1,97,98
1,98,98
1,99,98
1,100,98
1,101,98
1,102,98
1,103,98
1,104,98
1,105,98
1,112,98
2,134,98
2,150,98
2,151,98
2,153,98
2,156,98
2,157,98
2,161,98
2,164,98
2,166,98
2,169,98
2,171,98
2,172,98
2,10,99
2,32,99
1,64,99
1,66,99
1,68,99
1,70,99
1,71,99
1,72,99
1,73,99
1,75,99
1,76,99
1,79,99
1,80,99
1,81,99
1,83,99
1,84,99
1,85,99
1,86,99
1,87,99
1,88,99
1,89,99
1,90,99
1,91,99
1,92,99
1,93,99
1,94,99
1,95,99
1,97,99
1,98,99
1,99,99
1,100,99
1,101,99
1,102,99
1,103,99
1,104,99
1,105,99
1,111,99
2,149,99
2,157,99
2,159,99
2,160,99
2,161,99
2,166,99
2,169,99
2,172,99
2,176,99
2,177,99
2,10,100
2,30,100
2,32,100
1,66,100
1,69,100
1,71,100
1,74,100
1,75,100
1,76,100
1,77,100
1,78,100
1,79,100
1,80,100
1,81,100
1,82,100
1,83,100
1,84,100
1,85,100
1,86,100
1,87,100
1,88,100
1,89,100
1,90,100
1,91,100
1,92,100
1,93,100
1,94,100
1,95,100
1,96,100
1,97,100
1,98,100
1,99,100
1,100,100
1,102,100
1,103,100
1,104,100
1,106,100
1,107,100
1,108,100
1,118,100
1,119,100
2,150,100
2,156,100
2,159,100
2,161,100
2,162,100
2,165,100
2,166,100
2,168,100
2,170,100
2,173,100
2,186,100
2,18,101
2,21,101
2,33,101
1,65,101
1,68,101
1,69,101
1,70,101
1,71,101
1,72,101
1,74,101
1,76,101
1,77,101
1,78,101
1,79,101
1,80,101
1,81,101
1,82,101
1,83,101
1,84,101
1,85,101
1,86,101
1,87,101
1,88,101
1,89,101
1,90,101
1,91,101
1,92,101
1,93,101
1,94,101
1,95,101
1,96,101
1,97,101
1,98,101
1,99,101
1,100,101
1,101,101
1,102,101
1,103,101
1,104,101
1,105,101
1,107,101
1,108,101
1,109,101
1,110,101
1,112,101
1,113,101
1,114,101
2,140,101
2,145,101
2,149,101
2,150,101
2,161,101
2,162,101
2,170,101
2,21,102
2,30,102
1,62,102
1,63,102
1,65,102
1,69,102
1,70,102
1,71,102
1,72,102
1,73,102
1,74,102
1,75,102
1,77,102
1,78,102
1,79,102
1,80,102
1,81,102
1,82,102
1,83,102
1,84,102
1,85,102
1,86,102
1,87,102
1,88,102
1,89,102
1,90,102
1,91,102
1,92,102
1,93,102
1,94,102
1,95,102
1,96,102
1,97,102
1,98,102
1,99,102
1,100,102
1,101,102
1,102,102
1,103,102
1,104,102
1,105,102
1,106,102
1,108,102
1,110,102
1,113,102
2,152,102
2,157,102
2,160,102
2,162,102
2,163,102
2,168,102
2,171,102
2,175,102
2,6,103
1,66,103
1,70,103
1,71,103
1,72,103
1,73,103
1,75,103
1,78,103
1,79,103
1,80,103
1,81,103
1,82,103
1,83,103
1,84,103
1,85,103
1,86,103
1,87,103
1,88,103
1,89,103
1,90,103
1,91,103
1,92,103
1,93,103
1,94,103
1,95,103
1,96,103
1,97,103
1,98,103
1,99,103
1,100,103
1,101,103
1,102,103
1,103,103
1,105,103
1,106,103
1,107,103
1,108,103
1,109,103
1,110,103
1,117,103
2,157,103
2,158,103
2,159,103
2,161,103
2,164,103
2,173,103
2,14,104
2,20,104
2,28,104
2,37,104
1,69,104
1,71,104
1,74,104
1,75,104
1,76,104
1,77,104
1,78,104
1,79,104
1,80,104
1,81,104
1,82,104
1,83,104
1,84,104
1,85,104
1,86,104
1,87,104
1,88,104
1,89,104
1,90,104
1,91,104
1,92,104
1,93,104
1,94,104
1,95,104
1,96,104
1,97,104
1,98,104
1,99,104
1,100,104
1,101,104
1,102,104
1,104,104
1,105,104
1,106,104
1,109,104
1,110,104
1,111,104
1,114,104
1,115,104
2,137,104
2,153,104
2,158,104
2,161,104
2,162,104
2,163,104
2,165,104
2,166,104
2,167,104
2,169,104
2,173,104
2,176,104
2,8,105
2,15,105
2,18,105
2,20,105
2,22,105
2,24,105
1,65,105
1,71,105
1,72,105
1,74,105
1,75,105
1,76,105
1,77,105
1,78,105
1,79,105
1,80,105
1,81,105
1,83,105
1,84,105
1,85,105
1,86,105
1,87,105
1,88,105
1,89,105
1,90,105
1,92,105
1,93,105
1,94,105
1,95,105
1,96,105
1,97,105
1,98,105
1,99,105
1,100,105
1,101,105
1,102,105
1,103,105
1,104,105
1,105,105
1,108,105
1,109,105
2,144,105
2,147,105
2,149,105
2,160,105
2,163,105
2,165,105
2,166,105
2,169,105
2,170,105
2,174,105
2,4,106
2,5,106
2,32,106
2,34,106
2,38,106
1,65,106
1,70,106
1,72,106
1,73,106
1,76,106
1,77,106
1,78,106
1,79,106
1,80,106
1,81,106
1,82,106
1,83,106
1,84,106
1,85,106
1,86,106
1,87,106
1,88,106
1,89,106
1,90,106
1,91,106
1,92,106
1,93,106
1,94,106
1,95,106
1,96,106
1,97,106
1,98,106
1,99,106
1,100,106
1,101,106
1,102,106
1,103,106
1,104,106
1,105,106
1,106,106
1,108,106
1,113,106
1,115,106
2,146,106
2,147,106
2,155,106
2,158,106
2,159,106
2,160,106
2,163,106
2,164,106
2,165,106
2,166,106
2,169,106
2,171,106
2,173,106
2,175,106
2,12,107
2,26,107
2,30,107
1,60,107
1,61,107
1,67,107
1,68,107
1,69,107
1,70,107
1,71,107
1,72,107
1,74,107
1,78,107
1,79,107
1,80,107
1,81,107
1,82,107
1,83,107
1,84,107
1,85,107
1,86,107
1,87,107
1,88,107
1,89,107
1,90,107
1,91,107
1,92,107
1,93,107
1,94,107
1,95,107
1,96,107
1,97,107
1,98,107
1,99,107
1,100,107
1,101,107
1,102,107
1,103,107
1,105,107
1,106,107
1,107,107
1,108,107
1,109,107
2,140,107
2,153,107
2,155,107
2,156,107
2,159,107
2,160,107
2,164,107
2,167,107
2,168,107
2,176,107
2,178,107
2,6,108
2,19,108
2,20,108
2,29,108
2,34,108
1,69,108
1,70,108
1,71,108
1,72,108
1,73,108
1,74,108
1,75,108
1,76,108
1,77,108
1,78,108
1,80,108
1,82,108
1,83,108
1,84,108
1,85,108
1,86,108
1,87,108
1,88,108
1,89,108
1,90,108
1,91,108
1,92,108
1,93,108
1,94,108
1,95,108
1,96,108
1,97,108
1,99,108
1,100,108
1,101,108
1,103,108
1,104,108
1,107,108
1,109,108
1,110,108
2,160,108
2,163,108
2,167,108
2,172,108
2,178,108
2,14,109
2,23,109
2,29,109
1,65,109
1,66,109
1,68,109
1,70,109
1,72,109
1,73,109
1,74,109
1,75,109
1,77,109
1,78,109
1,80,109
1,81,109
1,82,109
1,83,109
1,84,109
1,85,109
1,86,109
1,87,109
1,88,109
1,89,109
1,90,109
1,91,109
1,92,109
1,93,109
1,94,109
1,95,109
1,96,109
1,97,109
1,98,109
1,99,109
1,100,109
1,101,109
1,102,109
1,104,109
1,107,109
1,108,109
1,109,109
1,110,109
2,151,109
2,154,109
2,157,109
2,159,109
2,161,109
2,162,109
2,164,109
2,165,109
2,166,109
2,169,109
2,172,109
2,174,109
2,6,110
2,12,110
2,20,110
2,21,110
2,26,110
2,28,110
2,38,110
1,67,110
1,71,110
1,72,110
1,73,110
1,75,110
1,77,110
1,78,110
1,79,110
1,80,110
1,81,110
1,82,110
1,83,110
1,84,110
1,85,110
1,86,110
1,87,110
1,88,110
1,89,110
1,90,110
1,91,110
1,92,110
1,93,110
1,94,110
1,95,110
1,96,110
1,97,110
1,98,110
1,99,110
1,100,110
1,101,110
1,102,110
1,103,110
1,104,110
1,108,110
2,147,110
2,148,110
2,155,110
2,157,110
2,158,110
2,159,110
2,167,110
2,171,110
2,4,111
2,17,111
2,30,111
2,31,111
2,35,111
1,69,111
1,74,111
1,75,111
1,76,111
1,77,111
1,78,111
1,80,111
1,81,111
1,82,111
1,83,111
1,84,111
1,85,111
1,86,111
1,88,111
1,89,111
1,90,111
1,91,111
1,92,111
1,93,111
1,94,111
1,95,111
1,96,111
1,97,111
1,98,111
1,99,111
1,100,111
1,101,111
1,102,111
1,103,111
1,105,111
1,107,111
1,111,111
1,112,111
1,114,111
2,147,111
2,153,111
2,156,111
2,159,111
2,161,111
2,162,111
2,166,111
2,167,111
2,173,111
2,176,111
2,0,112
2,16,112
2,21,112
2,22,112
2,24,112
2,25,112
2,30,112
2,47,112
1,66,112
1,71,112
1,73,112
1,74,112
1,75,112
1,77,112
1,78,112
1,80,112
1,81,112
1,83,112
1,84,112
1,85,112
1,86,112
1,87,112
1,88,112
1,89,112
1,90,112
1,91,112
1,92,112
1,93,112
1,94,112
1,95,112
1,96,112
1,97,112
1,98,112
1,99,112
1,100,112
1,101,112
1,102,112
1,104,112
1,106,112
1,110,112
1,111,112
2,150,112
2,154,112
2,157,112
2,162,112
2,170,112
2,171,112
2,176,112
2,18,113
2,36,113
1,67,113
1,72,113
1,74,113
1,75,113
1,80,113
1,81,113
1,82,113
1,83,113
1,84,113
1,85,113
1,86,113
1,87,113
1,88,113
1,89,113
1,90,113
1,91,113
1,92,113
1,93,113
1,94,113
1,95,113
1,96,113
1,98,113
1,99,113
1,100,113
1,101,113
1,102,113
1,104,113
1,105,113
1,106,113
1,112,113
1,113,113
2,149,113
2,151,113
2,154,113
2,160,113
2,164,113
2,167,113
2,173,113
2,176,113
2,18,114
2,25,114
2,31,114
2,34,114
2,38,114
1,64,114
1,70,114
1,74,114
1,75,114
1,80,114
1,81,114
1,82,114
1,83,114
1,84,114
1,85,114
1,86,114
1,87,114
1,88,114
1,89,114
1,90,114
1,91,114
1,92,114
1,93,114
1,95,114
1,96,114
1,97,114
1,98,114
1,99,114
1,100,114
1,101,114
1,103,114
1,104,114
1,108,114
2,139,114
2,142,114
2,145,114
2,155,114
2,162,114
2,163,114
2,164,114
2,167,114
2,170,114
2,175,114
2,180,114
2,6,115
2,17,115
2,18,115
2,20,115
2,22,115
2,25,115
2,28,115
2,29,115
1,73,115
1,75,115
1,77,115
1,79,115
1,80,115
1,82,115
1,83,115
1,84,115
1,85,115
1,86,115
1,88,115
1,89,115
1,90,115
1,91,115
1,92,115
1,93,115
1,94,115
1,97,115
1,98,115
1,99,115
1,100,115
1,105,115
1,106,115
1,107,115
2,138,115
2,149,115
2,150,115
2,151,115
2,152,115
2,154,115
2,161,115
2,167,115
2,170,115
2,172,115
2,174,115
2,176,115
2,179,115
2,18,116
2,26,116
2,27,116
2,29,116
2,32,116
1,66,116
1,71,116
1,72,116
1,73,116
1,75,116
1,76,116
1,80,116
1,81,116
1,82,116
1,88,116
1,89,116
1,90,116
1,91,116
1,92,116
1,93,116
1,94,116
1,96,116
1,97,116
1,98,116
1,99,116
1,100,116
1,102,116
1,104,116
1,105,116
1,106,116
2,144,116
2,150,116
2,154,116
2,161,116
2,162,116
2,181,116
2,9,117
2,21,117
2,22,117
2,23,117
2,30,117
2,32,117
1,65,117
1,76,117
1,79,117
1,83,117
1,86,117
1,87,117
1,88,117
1,89,117
1,90,117
1,91,117
1,92,117
1,93,117
1,94,117
1,95,117
1,97,117
1,98,117
1,99,117
1,100,117
1,102,117
1,104,117
1,105,117
1,108,117
1,111,117
1,113,117
1,115,117
1,116,117
1,117,117
2,151,117
2,152,117
2,160,117
2,161,117
2,170,117
2,1,118
2,5,118
2,22,118
2,24,118
2,27,118
2,28,118
2,29,118
1,72,118
1,73,118
1,75,118
1,76,118
1,82,118
1,83,118
1,85,118
1,86,118
1,87,118
1,88,118
1,89,118
1,90,118
1,91,118
1,92,118
1,93,118
1,94,118
1,95,118
1,96,118
1,97,118
1,98,118
1,99,118
1,100,118
1,101,118
1,104,118
1,108,118
1,109,118
2,151,118
2,152,118
2,159,118
2,161,118
2,164,118
2,166,118
2,171,118
2,173,118
2,4,119
2,9,119
2,13,119
2,19,119
2,27,119
2,29,119
2,30,119
1,69,119
1,74,119
1,75,119
1,77,119
1,79,119
1,80,119
1,81,119
1,82,119
1,85,119
1,86,119
1,87,119
1,89,119
1,90,119
1,91,119
1,92,119
1,93,119
1,94,119
1,95,119
1,97,119
1,98,119
1,99,119
1,101,119
1,102,119
1,104,119
1,106,119
1,107,119
1,113,119
2,133,119
2,139,119
2,143,119
2,147,119
2,151,119
2,157,119
2,158,119
2,159,119
2,163,119
2,166,119
2,167,119
2,169,119
2,181,119
2,182,119
2,14,120
2,27,120
2,30,120
2,33,120
2,48,120
1,72,120
1,75,120
1,79,120
1,80,120
1,81,120
1,82,120
1,86,120
1,88,120
1,89,120
1,90,120
1,91,120
1,92,120
1,94,120
1,95,120
1,97,120
1,98,120
1,100,120
1,105,120
1,106,120
1,107,120
2,152,120
2,155,120
2,156,120
2,157,120
2,158,120
2,163,120
2,171,120
2,174,120
2,22,121
2,30,121
1,77,121
1,78,121
1,81,121
1,83,121
1,84,121
1,85,121
1,86,121
1,87,121
1,89,121
1,90,121
1,91,121
1,93,121
1,94,121
1,96,121
1,98,121
1,101,121
1,103,121
1,104,121
1,107,121
1,114,121
1,117,121
2,144,121
2,146,121
2,152,121
2,154,121
2,156,121
2,177,121
2,183,121
2,8,122
2,18,122
2,21,122
2,29,122
2,32,122
2,33,122
2,36,122
2,40,122
1,73,122
1,77,122
1,78,122
1,80,122
1,81,122
1,83,122
1,84,122
1,85,122
1,87,122
1,88,122
1,89,122
1,91,122
1,95,122
1,99,122
1,102,122
1,105,122
1,106,122
1,107,122
1,108,122
2,139,122
2,142,122
2,145,122
2,154,122
2,156,122
2,161,122
2,163,122
2,167,122
2,173,122
2,5,123
2,15,123
2,16,123
2,25,123
2,30,123
1,67,123
1,73,123
1,78,123
1,79,123
1,81,123
1,82,123
1,83,123
1,84,123
1,87,123
1,89,123
1,90,123
1,91,123
1,92,123
1,97,123
1,98,123
1,99,123
1,104,123
1,105,123
1,106,123
1,108,123
2,137,123
2,142,123
2,152,123
2,154,123
2,155,123
2,156,123
2,157,123
2,158,123
2,162,123
2,163,123
2,165,123
2,174,123
2,178,123
2,186,123
2,2,124
2,8,124
2,18,124
2,19,124
2,22,124
2,24,124
2,27,124
1,74,124
1,76,124
1,78,124
1,79,124
1,80,124
1,81,124
1,82,124
1,85,124
1,88,124
1,90,124
1,91,124
1,92,124
1,98,124
1,102,124
1,105,124
2,144,124
2,149,124
2,155,124
2,160,124
2,164,124
2,169,124
2,7,125
2,16,125
2,17,125
2,18,125
2,20,125
2,26,125
1,81,125
1,82,125
1,83,125
1,84,125
1,86,125
1,87,125
1,88,125
1,91,125
1,95,125
1,97,125
1,102,125
1,104,125
2,142,125
2,149,125
2,151,125
2,156,125
2,158,125
2,164,125
2,167,125
2,170,125
2,172,125
2,180,125
2,12,126
2,18,126
2,20,126
2,22,126
2,23,126
2,26,126
2,27,126
1,77,126
1,78,126
1,79,126
1,86,126
1,90,126
1,92,126
1,94,126
1,96,126
1,101,126
1,109,126
2,138,126
2,140,126
2,153,126
2,158,126
2,160,126
2,161,126
2,167,126
2,169,126
2,176,126
2,6,127
2,16,127
2,19,127
2,20,127
2,26,127
2,35,127
2,38,127
1,79,127
1,82,127
1,83,127
1,85,127
1,91,127
1,93,127
1,94,127
1,96,127
1,101,127
1,102,127
2,131,127
2,141,127
2,146,127
2,154,127
2,156,127
2,160,127
2,172,127
2,173,127
2,8,128
2,17,128
2,24,128
2,33,128
2,39,128
1,86,128
1,89,128
1,94,128
1,99,128
1,104,128
2,144,128
2,145,128
2,152,128
2,156,128
2,160,128
2,161,128
2,162,128
2,166,128
2,171,128
2,17,129
2,23,129
2,28,129
1,84,129
1,88,129
1,93,129
1,95,129
1,99,129
2,130,129
2,137,129
2,145,129
2,148,129
2,151,129
2,154,129
2,159,129
2,161,129
2,163,129
2,164,129
2,167,129
2,171,129
2,12,130
2,21,130
2,26,130
2,32,130
1,77,130
1,82,130
1,91,130
1,92,130
1,93,130
1,98,130
2,130,130
2,138,130
2,139,130
2,146,130
2,152,130
2,156,130
2,159,130
2,161,130
2,162,130
2,166,130
2,4,131
2,7,131
2,11,131
2,20,131
2,24,131
2,25,131
2,36,131
2,42,131
1,84,131
1,91,131
1,105,131
2,132,131
2,144,131
2,150,131
2,151,131
2,154,131
2,155,131
2,156,131
2,157,131
2,158,131
2,159,131
2,163,131
2,164,131
2,165,131
2,167,131
2,170,131
2,171,131
2,176,131
2,13,132
2,15,132
2,17,132
2,19,132
2,23,132
2,24,132
2,33,132
1,91,132
1,101,132
2,135,132
2,139,132
2,144,132
2,145,132
2,146,132
2,147,132
2,149,132
2,153,132
2,154,132
2,156,132
2,157,132
2,160,132
2,162,132
2,165,132
2,166,132
2,174,132
2,12,133
2,13,133
2,19,133
2,28,133
2,30,133
1,110,133
2,145,133
2,151,133
2,154,133
2,158,133
2,159,133
2,162,133
2,167,133
2,177,133
2,6,134
2,7,134
2,13,134
2,14,134
2,15,134
2,19,134
2,25,134
2,32,134
1,71,134
1,92,134
2,138,134
2,150,134
2,153,134
2,154,134
2,159,134
2,162,134
2,166,134
2,5,135
2,19,135
2,25,135
2,38,135
2,139,135
2,147,135
2,150,135
2,153,135
2,156,135
2,157,135
2,158,135
2,159,135
2,161,135
2,165,135
2,172,135
2,10,136
2,17,136
2,18,136
2,21,136
2,29,136
2,149,136
2,150,136
2,156,136
2,157,136
2,158,136
2,15,137
2,16,137
2,20,137
2,21,137
2,22,137
2,25,137
2,27,137
2,31,137
2,32,137
2,139,137
2,150,137
2,154,137
2,156,137
2,157,137
2,162,137
2,164,137
2,165,137
2,166,137
2,14,138
2,22,138
2,24,138
2,25,138
2,29,138
2,34,138
2,138,138
2,141,138
2,145,138
2,146,138
2,149,138
2,155,138
2,157,138
2,164,138
2,165,138
2,167,138
2,168,138
2,13,139
2,14,139
2,15,139
2,18,139
2,19,139
2,21,139
2,23,139
2,24,139
2,25,139
2,27,139
2,33,139
2,42,139
2,72,139
2,140,139
2,145,139
2,148,139
2,149,139
2,152,139
2,153,139
2,155,139
2,156,139
2,157,139
2,158,139
2,159,139
2,160,139
2,164,139
2,165,139
2,167,139
2,174,139
2,177,139
2,10,140
2,17,140
2,18,140
2,20,140
2,28,140
2,30,140
2,140,140
2,141,140
2,144,140
2,146,140
2,147,140
2,154,140
2,159,140
2,165,140
2,168,140
2,169,140
2,172,140
2,9,141
2,15,141
2,17,141
2,18,141
2,19,141
2,20,141
2,21,141
2,26,141
2,29,141
2,32,141
2,34,141
2,38,141
2,72,141
2,84,141
2,97,141
2,138,141
2,141,141
2,147,141
2,148,141
2,151,141
2,152,141
2,153,141
2,155,141
2,156,141
2,157,141
2,158,141
2,161,141
2,176,141
2,8,142
2,10,142
2,11,142
2,14,142
2,17,142
2,18,142
2,21,142
2,29,142
2,38,142
2,43,142
2,45,142
2,115,142
2,144,142
2,146,142
2,148,142
2,151,142
2,152,142
2,154,142
2,155,142
2,156,142
2,157,142
2,165,142
2,167,142
2,168,142
2,170,142
2,9,143
2,11,143
2,15,143
2,29,143
2,34,143
2,38,143
2,141,143
2,143,143
2,147,143
2,150,143
2,155,143
2,157,143
2,158,143
2,159,143
2,162,143
2,164,143
2,165,143
2,167,143
2,169,143
2,173,143
2,174,143
2,12,144
2,13,144
2,17,144
2,18,144
2,20,144
2,21,144
2,26,144
2,31,144
2,35,144
2,46,144
2,59,144
2,92,144
2,145,144
2,148,144
2,152,144
2,154,144
2,155,144
2,157,144
2,158,144
2,160,144
2,164,144
2,166,144
2,167,144
2,168,144
2,170,144
2,13,145
2,14,145
2,16,145
2,21,145
2,24,145
2,29,145
2,31,145
2,32,145
2,35,145
2,38,145
2,40,145
2,47,145
2,97,145
2,133,145
2,144,145
2,145,145
2,148,145
2,150,145
2,152,145
2,154,145
2,158,145
2,159,145
2,160,145
2,163,145
2,167,145
2,169,145
2,176,145
2,6,146
2,11,146
2,12,146
2,15,146
2,16,146
2,20,146
2,23,146
2,24,146
2,26,146
2,30,146
2,31,146
2,40,146
2,41,146
2,49,146
2,57,146
2,61,146
2,101,146
2,105,146
2,145,146
2,146,146
2,157,146
2,161,146
2,2,147
2,10,147
2,15,147
2,17,147
2,20,147
2,22,147
2,24,147
2,25,147
2,27,147
2,29,147
2,30,147
2,32,147
2,34,147
2,41,147
2,48,147
2,61,147
2,62,147
2,133,147
2,136,147
2,147,147
2,150,147
2,153,147
2,155,147
2,160,147
2,163,147
2,167,147
2,170,147
2,5,148
2,9,148
2,10,148
2,11,148
2,12,148
2,17,148
2,18,148
2,19,148
2,21,148
2,23,148
2,24,148
2,25,148
2,26,148
2,28,148
2,31,148
2,36,148
2,37,148
2,38,148
2,39,148
2,43,148
2,44,148
2,56,148
2,62,148
2,66,148
2,83,148
2,111,148
2,114,148
2,118,148
2,139,148
2,141,148
2,147,148
2,149,148
2,155,148
2,160,148
2,166,148
2,14,149
2,15,149
2,16,149
2,19,149
2,20,149
2,21,149
2,22,149
2,23,149
2,27,149
2,28,149
2,29,149
2,32,149
2,33,149
2,34,149
2,38,149
2,44,149
2,48,149
2,57,149
2,63,149
2,70,149
2,74,149
2,85,149
2,87,149
2,101,149
2,105,149
2,110,149
2,111,149
2,133,149
2,138,149
2,142,149
2,143,149
2,147,149
2,148,149
2,151,149
2,154,149
2,157,149
2,161,149
2,163,149
2,164,149
2,165,149
2,166,149
2,168,149
2,174,149
2,13,150
2,16,150
2,18,150
2,19,150
2,21,150
2,22,150
2,23,150
2,28,150
2,29,150
2,31,150
2,33,150
2,34,150
2,35,150
2,38,150
2,43,150
2,44,150
2,45,150
2,46,150
2,51,150
2,52,150
2,59,150
2,65,150
2,72,150
2,73,150
2,75,150
2,81,150
2,87,150
2,91,150
2,92,150
2,97,150
2,99,150
2,102,150
2,109,150
2,118,150
2,121,150
2,126,150
2,131,150
2,143,150
2,144,150
2,150,150
2,152,150
2,156,150
2,158,150
2,159,150
2,162,150
2,164,150
2,165,150
2,6,151
2,10,151
2,16,151
2,18,151
2,19,151
2,20,151
2,21,151
2,23,151
2,26,151
2,27,151
2,30,151
2,33,151
2,36,151
2,37,151
2,42,151
2,43,151
2,47,151
2,48,151
2,57,151
2,90,151
2,94,151
2,101,151
2,102,151
2,118,151
2,128,151
2,133,151
2,139,151
2,140,151
2,143,151
2,146,151
2,148,151
2,149,151
2,153,151
2,154,151
2,156,151
2,157,151
2,158,151
2,169,151
2,12,152
2,15,152
2,16,152
2,18,152
2,19,152
2,20,152
2,21,152
2,23,152
2,24,152
2,25,152
2,26,152
2,30,152
2,31,152
2,33,152
2,37,152
2,45,152
2,50,152
2,59,152
2,60,152
2,62,152
2,66,152
2,101,152
2,108,152
2,113,152
2,121,152
2,124,152
2,130,152
2,132,152
2,139,152
2,146,152
2,147,152
2,151,152
2,152,152
2,155,152
2,160,152
2,161,152
2,8,153
2,14,153
2,15,153
2,17,153
2,19,153
2,21,153
2,23,153
2,25,153
2,26,153
2,32,153
2,46,153
2,53,153
2,57,153
2,58,153
2,62,153
2,66,153
2,68,153
2,85,153
2,87,153
2,97,153
2,107,153
2,108,153
2,111,153
2,118,153
2,134,153
2,140,153
2,144,153
2,145,153
2,146,153
2,147,153
2,157,153
2,159,153
2,160,153
2,164,153
2,166,153
2,175,153
2,10,154
2,12,154
2,17,154
2,21,154
2,22,154
2,24,154
2,25,154
2,27,154
2,29,154
2,32,154
2,40,154
2,42,154
2,47,154
2,49,154
2,50,154
2,53,154
2,54,154
2,63,154
2,67,154
2,70,154
2,89,154
2,90,154
2,94,154
2,95,154
2,96,154
2,99,154
2,100,154
2,103,154
2,105,154
2,116,154
2,119,154
2,121,154
2,130,154
2,136,154
2,143,154
2,145,154
2,147,154
2,151,154
2,154,154
2,157,154
2,158,154
2,161,154
2,166,154
2,178,154
2,14,155
2,16,155
2,18,155
2,21,155
2,22,155
2,26,155
2,27,155
2,28,155
2,30,155
2,32,155
2,33,155
2,35,155
2,39,155
2,44,155
2,49,155
2,50,155
2,52,155
2,56,155
2,59,155
2,63,155
2,69,155
2,70,155
